Date,T_mean,T_max,T_min,RH_mean,RH_max,RH_min,Prs_mean,Prs_max,Prs_min,Ac_R,WS_mean,DWD,WG,CO,NO,NO2,O3
26-May-19,22.2,26.7,18.1,57.1,69,45,1015.7,1016.3,1014.8,0,3,WSW,20.9,0.3,19.3,47,24.8
27-May-19,22.1,27.2,18.3,60.2,74,40,1014.3,1017.1,1012,0,2.8,SSW,24.1,0.6,42.5,69.5,13.9
28-May-19,22.2,26.7,17.3,62.7,74,45,1011.3,1012,1010.2,0,4.3,SSW,30.6,0.5,42,49.4,18.4
29-May-19,22.7,28.1,17.3,57,75,37,1014.1,1015.9,1011.6,0,3.9,SSW,29,0.3,19,38.4,20.5
30-May-19,24.4,29.3,18.1,51.7,76,36,1017,1018.3,1015.5,0,3.8,SSW,24.1,0.4,28.2,45.7,19.8
31-May-19,25,30.2,19.2,48.1,69,33,1014.6,1015.8,1012.8,0,3.5,SSW,24.1,0.5,47.5,54.2,15.8
1-Jun-19,22.6,26.5,19.3,59.4,79,45,1013.7,1014.3,1012.8,0,4.2,SSW,25.7,0.2,14.7,36.2,27.1
2-Jun-19,22.2,25.7,19.7,54.8,74,46,1013.5,1014.6,1012.4,0,4.5,SSW,25.7,0.2,10.8,28.9,28.4
3-Jun-19,21.7,24.7,17.9,52.9,64,42,1014.3,1015.3,1013.2,0,4.3,W,29,0.2,15.7,33.7,26.7
4-Jun-19,21.3,24.8,18.3,61.9,73,52,1013.6,1014.5,1012.8,0,4.4,SSW,25.7,0.3,15.3,33.2,28.7
5-Jun-19,22.4,26.6,18.2,62.2,76,48,1013.2,1014.3,1012.4,0,3.7,SSW,25.7,0.3,17.3,35.5,27.2
6-Jun-19,23.6,27.8,18.7,62,81,47,1015.6,1016.6,1013.8,0,3.6,SSW,20.9,0.3,20.3,43,24.5
7-Jun-19,25.3,30.2,20.4,59.5,75,45,1017,1018.1,1015.8,0,3.2,SSW,20.9,0.4,33.3,53.2,20.5
8-Jun-19,28.2,34.3,21.5,48.6,71,25,1016.4,1017.7,1015.2,0,3.8,NE,25.7,0.6,47.3,60.7,14.8
9-Jun-19,28.7,33.2,23.3,45.8,64,34,1013.7,1015.4,1012,0,8.6,NE,43.5,0.5,37.5,50.2,14.7
10-Jun-19,26.3,29,23.9,52.3,65,43,1011,1013,1009.3,0,9.1,NE,41.8,0.4,26.7,41.1,21.3
11-Jun-19,25.5,30.3,21.5,60.9,78,44,1010.5,1011.9,1009.2,0,3.5,E,32.2,0.4,17.3,42.9,21.5
12-Jun-19,26.1,30.6,21.1,60.9,79,44,1012.4,1014.3,1010.7,0,3,SSW,19.3,0.5,29.5,50.4,16
13-Jun-19,27.7,32.1,22.9,56.5,69,42,1014.6,1015.5,1013.4,0,3,WSW,20.9,0.4,25.1,51.1,20
14-Jun-19,28.9,33.4,22.3,47.5,65,36,1013.6,1014.8,1012.5,0,3.4,SW,19.3,0.5,43.2,66.4,15.3
15-Jun-19,29.7,33.6,26.2,43.8,55,32,1011.3,1012.8,1009.5,0,8.2,NNE,33.8,0.5,29.5,52.5,15.7
16-Jun-19,28.7,32.7,25.1,49,63,39,1010.6,1011.8,1009.1,0,6,NE,30.6,0.2,16.2,35.2,19.5
17-Jun-19,27.7,31.7,23.6,51.8,66,38,1010.8,1011.9,1009.3,1,2.8,SW,19.3,0.3,14.3,43.5,21.6
18-Jun-19,26.8,32.7,23.2,55,72,39,1012.2,1013.3,1011.2,0.4,3.1,ESE,32.2,0.5,22.8,56.5,17.5
19-Jun-19,25.6,30.6,21.8,61.6,77,45,1011.6,1013.1,1010.6,1.2,2.8,WNW,30.6,0.5,25.5,60,17.4
20-Jun-19,26.8,30.8,22.6,57.7,73,47,1011.3,1012.3,1010.5,0,3.3,SSW,20.9,0.4,25.3,53.4,20.8
21-Jun-19,27.9,31.9,22.8,54.1,70,43,1012.3,1013.3,1011.2,0,3.4,NNE,24.1,0.5,30,59.2,21.5
22-Jun-19,30.1,35.2,23.7,43.9,66,32,1013.5,1014.1,1012.5,0,5.1,NNE,25.7,0.6,37.3,61.9,13.3
23-Jun-19,30.1,34.8,24.4,43.6,55,35,1013.6,1014.5,1012.3,0,3.6,SW,20.9,0.3,20,47,18.4
24-Jun-19,30.1,34.5,24.9,50.3,69,36,1010.2,1012.2,1008.6,0,3.8,WSW,19.3,0.4,25.2,58.5,19.1
25-Jun-19,29.4,31.9,26.6,50.8,63,42,1012.3,1014,1010.2,0,11.1,NE,49.9,0.4,20.3,39.8,20.8
26-Jun-19,28.9,32.2,25.9,55.2,65,46,1014.2,1015,1013.2,0,12.9,NNE,46.7,0.4,23.4,36.1,20.4
27-Jun-19,29.1,32.4,25.9,50.5,66,38,1012.2,1013.8,1010.2,0,9.8,NE,37,0.4,23.5,39,21.4
28-Jun-19,30.7,35.1,25.2,40,59,26,1008.4,1010.1,1006.9,0,6.8,NE,33.8,0.5,24.6,54.5,21.9
29-Jun-19,27.6,30.6,24.1,50.3,60,41,1012.3,1015,1009.2,0,13.7,NE,45.1,0.3,21.5,36.5,17.7
30-Jun-19,25.8,28.9,23.2,43.5,61,33,1016.8,1017.7,1015,0,15.2,NE,51.5,0.2,16.2,24.3,19
1-Jul-19,26.8,30.2,23.1,44.4,57,33,1015.2,1017.3,1012.8,0,13.7,NE,62.8,0.3,23.6,34.8,19.9
2-Jul-19,28.1,33.4,22.6,46.9,72,26,1011,1012.7,1009.5,0,5.6,NNE,35.4,0.3,19.8,45.1,24.3
3-Jul-19,28.3,33,22.4,47.4,69,33,1011,1012,1010.3,0,3.2,SW,19.3,0.3,30.6,56.8,20.9
4-Jul-19,31.1,36.4,23.1,36.4,61,26,1012.5,1014.1,1011.4,0,6.3,NE,32.2,0.6,43.3,67.3,16.8
5-Jul-19,30.4,35.3,26.2,49.7,72,37,1012,1013.8,1010.1,0,4.1,NE,22.5,0.4,34.6,54.5,21.2
6-Jul-19,29.3,32.9,25.8,52.6,71,43,1010.8,1011.4,1009.9,0,3.7,SW,27.4,0.3,25,53,18.9
7-Jul-19,30.2,35.1,24.1,42.7,58,31,1009.4,1011.1,1007.7,0,3.8,SSW,22.5,0.3,18.4,43.2,22.4
8-Jul-19,31.2,36.4,25.3,45,59,34,1008.7,1010.4,1007.5,0,3.9,SSW,24.1,0.4,26.4,53.1,20.3
9-Jul-19,30.5,34.8,27.1,51,67,38,1009.9,1011.6,1008.4,0,3.5,SSW,22.5,0.4,27.6,53.7,21.1
10-Jul-19,31.3,35.6,26.8,49.1,64,35,1006.9,1008.7,1003.4,0,4.7,SSW,30.6,0.3,19.4,45.9,23.4
11-Jul-19,24.9,28,21.7,60.2,71,51,1007.3,1011.4,1001.4,0,10.6,NE,45.1,0.4,21.5,34.7,21.3
12-Jul-19,25.2,29,21.3,49.4,61,36,1011.4,1012.4,1010.5,0,4.9,SSW,29,0.3,17.4,35,23
13-Jul-19,25.7,29.3,22.4,62.1,80,47,1009.4,1011.4,1005.7,0,5,SSW,29,0.2,13.2,31.8,27.4
14-Jul-19,25.7,30.8,23.3,65.2,81,50,1005,1007.5,1002.8,0.2,5.3,NE,32.2,0.2,13.3,24.1,19.8
15-Jul-19,24.8,28,22.9,64.2,73,52,1008.2,1010,1007.2,0,4.6,SSW,25.7,0.2,14.5,30.5,20.9
16-Jul-19,25,29.5,21.1,59.7,76,41,1006.1,1007.8,1004.4,0.6,7,NE,32.2,0.3,17,34.3,22.9
17-Jul-19,24.6,28,20.9,56.5,77,43,1007,1009.7,1004.4,0,6.7,NNE,38.6,0.4,20.9,35.8,20.8
18-Jul-19,26.3,30.3,20.9,47,64,35,1011.1,1013,1009.4,0,4.2,NE,30.6,0.4,25.6,49,21.6
19-Jul-19,27.4,31.8,21.4,40,62,28,1013.4,1014.9,1012.5,0.2,6.6,NE,35.4,0.5,40.4,56.9,19.4
20-Jul-19,28,32.3,23.9,40.6,59,27,1015.3,1016.8,1014.3,0,6.7,NE,32.2,0.3,22.4,43.5,19.1
21-Jul-19,28.7,32.8,22.7,38.2,53,27,1016.1,1016.6,1015.3,0,8.8,NE,45.1,0.3,20.2,41.9,17.9
22-Jul-19,29.5,33.2,25.3,41.2,50,34,1014.6,1016.1,1012.5,0,8.3,NNE,40.2,0.4,27,51.6,23.4
23-Jul-19,30.1,33.8,26.4,41,53,29,1011.2,1012.6,1010,0,7.6,NNE,33.8,0.5,27.5,57,22.2
24-Jul-19,28.3,32.6,24.8,51.5,59,36,1011.4,1014.4,1009.8,0,7.3,NE,32.2,0.4,22,43.6,20.4
25-Jul-19,27.5,31.1,23.9,44.6,62,34,1014.8,1015.5,1013.9,0,9.1,NNE,38.6,0.4,30.7,43.1,34
26-Jul-19,28.6,33.1,22.5,41.3,54,30,1011,1014.1,1008.3,0,6.4,NNE,30.6,0.6,33.5,55,40.7
27-Jul-19,29.1,33.9,23.2,46.2,62,32,1006.8,1008.2,1004.9,0,3.3,W,24.1,0.4,25.9,50.9,56.9
28-Jul-19,29.2,34.9,24.4,47.8,61,35,1005.9,1007.1,1004.1,0,3.9,SSW,24.1,0.4,21.4,48.5,67.8
29-Jul-19,30.4,36.2,23.8,46.1,62,28,1003.3,1004.5,1002.1,0,4.4,W,25.7,0.3,18.1,39.4,52.2
30-Jul-19,29.8,34.7,25.9,54.9,70,35,1005.6,1007.7,1004.1,0,3.5,W,24.1,0.3,19.6,39.3,49.9
31-Jul-19,29.5,32.7,26,55,64,44,1008.1,1009,1006.7,0,3.5,WSW,32.2,0.5,21.8,51,40.4
1-Aug-19,31.6,36.3,25,44.7,66,34,1008.9,1009.9,1007.9,0,5.6,NE,30.6,0.6,34,58.7,31.8
2-Aug-19,31.2,35.7,27.7,51.2,68,42,1009.6,1010.6,1008,0,4.5,NE,27.4,0.5,25,54.8,50.6
3-Aug-19,30.9,35.8,26.9,51.6,68,36,1005.9,1007.9,1003.9,0,4,SSW,24.1,0.3,16.2,46.9,58.4
4-Aug-19,29.8,35.2,26.5,49.1,64,32,1007.4,1010.9,1004,0,6.6,NE,33.8,0.3,12.8,32.1,64.6
5-Aug-19,27.4,30.4,24.4,47.4,67,40,1012.2,1013.8,1010.7,0,9.2,NE,38.6,0.4,24,39.7,60.5
6-Aug-19,27.3,31.3,23.1,42,55,34,1014.2,1015.2,1013.3,0,8.2,NNE,38.6,0.5,29.9,48.2,51.7
7-Aug-19,28.4,32.9,22.7,37.1,54,27,1013.7,1014.8,1012.8,0,8.3,NE,43.5,0.5,48.1,59.2,43.9
8-Aug-19,29.2,34.8,23.1,44.4,67,30,1011.5,1012.9,1010,0,4.4,ENE,32.2,0.5,26.5,57.5,52.6
9-Aug-19,30.9,36.2,23.3,35.5,52,26,1009.7,1010.7,1008.3,0,5.4,NE,30.6,0.6,53.9,67.8,28.2
10-Aug-19,31.7,35.4,27.8,37.4,46,31,1010.8,1011.7,1009.5,0,11.3,NNE,51.5,0.4,28.9,52.2,49.9
11-Aug-19,31.2,34.7,27.8,34.9,47,24,1010.9,1011.9,1009.9,0,11.3,NNE,45.1,0.3,20.2,36.7,66.6
12-Aug-19,30,35.1,26.9,39.9,50,30,1009.2,1010.5,1007.7,0,7.1,NE,38.6,0.3,20.2,38.1,67
13-Aug-19,29.8,35.1,25.4,43.2,54,32,1007.6,1008.5,1006.5,0,5,NE,33.8,0.4,19.5,42.8,67.9
14-Aug-19,29.1,34.7,25.1,52.3,74,28,1006.5,1007.5,1005.1,0,3,W,22.5,0.3,13.8,34.7,70.9
15-Aug-19,29,33.7,25.2,55.9,72,41,1007.6,1010.1,1006,0,3.3,W,20.9,0.2,12,32.8,64.6
16-Aug-19,28.7,32.8,25.6,57,74,41,1010.2,1011.4,1008.8,0,3.2,NNE,29,0.3,14.9,38.2,60.5
17-Aug-19,27.6,33,24.3,51,64,36,1012.2,1014.6,1010.7,0,6.5,NE,33.8,0.2,15,31.3,60.4
18-Aug-19,26.6,30.1,23.4,45,60,34,1014.9,1015.5,1014.2,0,9.2,NE,35.4,0.3,15.5,30.2,66
19-Aug-19,27,30.7,23.7,42,54,32,1015.3,1016,1014.7,0,10.2,NE,38.6,0.4,33.4,47,53.3
20-Aug-19,27.3,30.9,24.5,41.7,53,30,1016.4,1017.4,1015.4,0,10.5,NNE,41.8,0.4,41.4,46,52.3
21-Aug-19,28.3,32.4,24.2,44.8,60,33,1015.5,1016.4,1014.4,0,8.4,NE,37,0.4,38.7,45.6,49
22-Aug-19,30.5,34.2,26.7,42.6,53,31,1015.2,1016,1014.3,0,9.4,NE,38.6,0.4,26,46.9,57.5
23-Aug-19,30.6,33.8,27.9,39.9,46,29,1014.9,1016.4,1013.3,0,13.5,NE,49.9,0.4,28,45.5,66.3
24-Aug-19,30.9,34.1,27.3,42.8,51,38,1013.6,1014.7,1012.2,0,8.8,NE,38.6,0.3,29.2,49.7,56.9
25-Aug-19,30.5,34.4,26.7,44.2,57,35,1012.5,1013.4,1011.7,0,7.4,NE,38.6,0.3,15.6,35.9,66
26-Aug-19,31.4,36.3,26.8,42.9,51,35,1012.4,1013.7,1011.4,0,5.5,NE,32.2,0.4,18.9,43.2,61
27-Aug-19,30.2,34.2,27.3,41.7,51,31,1014.2,1015.3,1013,0,8.2,NE,40.2,0.4,27.2,45.7,53.4
28-Aug-19,28.9,32.1,25.2,39.5,48,31,1014.3,1015.2,1013.3,0,9.6,NE,46.7,0.4,35.6,47.3,51.8
29-Aug-19,28.4,32.8,24.7,33.5,50,22,1014.5,1015.2,1013.7,0,6.7,NE,35.4,0.4,28.9,49.6,53.1
30-Aug-19,27.7,31.4,22.6,40.3,52,30,1014.6,1015.7,1013.7,0,10.2,NE,46.7,0.5,34.8,53.3,47.1
31-Aug-19,26.9,30.6,24.1,42.1,50,30,1012.7,1014.1,1011.7,0,10.1,NNE,43.5,0.4,27.1,44.2,53.3
1-Sep-19,27,31.3,23.8,39.1,56,27,1011.4,1012.4,1010.5,0,5.5,NNE,32.2,0.3,16.8,36.4,56.4
2-Sep-19,27.9,32.7,22.8,35.2,46,26,1011.6,1012.2,1010.6,0,5.9,NE,40.2,0.5,27.9,53.7,40.8
3-Sep-19,27.6,32.3,22.2,34,47,26,1011.5,1012,1010.6,0,5.3,NE,32.2,0.6,50.9,66.2,31.7
4-Sep-19,27.6,31.2,23.6,38.2,48,29,1010.2,1011.5,1008.7,0,8.1,NNE,40.2,0.5,54.5,62.5,47.9
5-Sep-19,26.8,30.3,24,52.8,61,44,1009.5,1011,1008.4,0,7.2,NE,37,0.5,22.1,43.8,60.5
6-Sep-19,26.9,30.5,24.1,46.9,63,37,1013,1014.9,1010.8,0,8.9,NE,37,0.5,22,45.5,57
7-Sep-19,26.4,30.8,22.8,41.9,54,36,1014.6,1015.6,1013.4,0,7,NE,29,0.5,23.8,43.5,54.3
8-Sep-19,26.3,31.1,21.1,42.5,54,33,1014.9,1015.6,1014,0,3.3,NE,22.5,0.5,22.9,51,51.1
9-Sep-19,26.2,30.9,22.2,46.4,59,36,1013.5,1014.8,1011.5,0,3.7,NE,30.6,0.4,25.9,51.1,48.3
10-Sep-19,25.8,31.1,21.7,47.2,54,39,1013.1,1014.7,1011.8,0,4,NNE,24.1,0.5,38,52.3,44.8
11-Sep-19,25.7,30.6,22.7,49.7,62,38,1016.1,1018.5,1013.6,0,5.3,NE,33.8,0.4,20.5,44.8,46.6
12-Sep-19,25.9,30.3,21.8,49.9,61,38,1018.6,1019.9,1017.4,0,5.9,NNE,32.2,0.5,29.4,49.1,41
13-Sep-19,24.8,27.3,21.2,48.8,71,37,1018.4,1019.4,1017.4,0,12.6,NNE,49.9,0.4,23.4,39,49.9
14-Sep-19,26,29.1,23.3,33.5,40,26,1018.4,1019.5,1017.3,0,12.5,NNE,51.5,0.4,22.9,43.8,67.2
15-Sep-19,25.6,28.8,23.2,41.5,53,34,1019.5,1020.7,1018.5,0,13.2,NE,51.5,0.3,18.9,36.5,68.8
16-Sep-19,25.1,30.1,20.9,47.5,60,36,1016.4,1018.7,1014.6,0,4.2,NNE,29,0.5,22.8,46.8,51.4
17-Sep-19,24.5,30.3,19.7,55,72,35,1014.8,1016,1013.7,0,2.4,S,19.3,0.6,57.7,59.3,41
18-Sep-19,24.5,29.4,19.3,63.7,84,44,1013.9,1014.7,1012.9,0,2.5,SSW,20.9,0.5,43,50.9,39.5
19-Sep-19,24.8,28.6,20.1,65,76,50,1014.7,1015.5,1013.8,0,2.7,SW,17.7,0.6,47.5,55.3,40.8
20-Sep-19,22.2,26.7,19.4,66.4,75,57,1016.3,1020.6,1013.5,0.8,7.9,NE,41.8,0.5,26.9,46.1,32.2
21-Sep-19,20.4,23.4,18.2,48.1,65,37,1022.3,1023.6,1020.4,0,11.7,NE,43.5,0.3,21.1,32.4,48.4
22-Sep-19,21,25.8,17.2,51.6,62,36,1020.5,1022.9,1018.3,0,4.8,NE,27.4,0.3,17.4,36.1,47.3
23-Sep-19,21.7,25.3,16.8,67.8,81,58,1016,1018.6,1013.1,0,3.1,SSW,19.3,0.5,53.7,45,38.9
24-Sep-19,21.7,24.1,19.3,82.8,90,72,1009.6,1012.9,1006.7,4,1,SSW,12.9,0.5,35.5,44.5,20.5
25-Sep-19,22.9,27.6,19.1,67.8,88,48,1010.9,1013.5,1007.5,0,2.6,NNE,19.3,0.5,25.9,42.5,28.4
26-Sep-19,23,26.7,18.4,75.8,87,58,1012.9,1013.9,1011.9,0,2.9,SSW,20.9,0.5,45.7,40.4,31.4
27-Sep-19,23.9,28.6,20.2,67.9,88,53,1015,1017.9,1012.7,0,4,NNE,30.6,0.7,57.4,48.1,20.5
28-Sep-19,23.8,28.2,19.2,55.8,71,41,1017.8,1019.1,1016.8,0,3.9,NNE,20.9,0.6,42.8,49.1,33
29-Sep-19,23.5,28.1,18.2,62.5,78,43,1015.5,1017,1013.6,0,2.1,SSW,16.1,0.5,39.7,46.8,46.1
30-Sep-19,24.1,28.9,19.3,65.5,81,52,1011.8,1013.5,1010.2,0,2.3,SSW,17.7,0.6,59.9,54.1,32.5
1-Oct-19,24.2,28.9,19.6,67.3,82,50,1011.1,1012.5,1010.1,0,2.1,SSW,20.9,0.6,61.6,52,27.2
2-Oct-19,23.5,28.1,19.8,71.8,83,50,1009.8,1010.8,1008.6,0,2.4,SSW,20.9,0.6,56,43.1,31.5
3-Oct-19,23.1,27.2,19.9,74.3,85,57,1009.4,1011.6,1007.7,5.8,3.3,SSW,32.2,0.4,31.5,40.6,20.5
4-Oct-19,23.2,27.4,19.9,71.9,83,58,1006.8,1009.5,1004,3.4,3.5,SSW,33.8,0.4,23.6,27.5,25.4
5-Oct-19,22,26.1,17.8,56.7,86,38,1009.1,1010.3,1007.2,0,3.8,W,30.6,0.3,14.9,22.4,40.5
6-Oct-19,22.5,26.7,18.8,58.2,72,44,1010.4,1011.4,1009.6,0,2.6,SSW,20.9,0.3,12.3,21,41.1
7-Oct-19,20.3,22.9,18.3,74.1,84,63,1007.8,1009.5,1006.3,1,6.7,NE,29,0.3,12.5,16.6,38.8
8-Oct-19,18.9,22.6,17.5,73.6,82,62,1017,1022.6,1008.6,0,8.1,NE,37,0.4,14.3,14.1,31.8
9-Oct-19,20.1,24.8,16.8,66.9,80,48,1021.8,1024.2,1019.7,0,4.2,NNE,25.7,0.4,20,18.4,33.2
10-Oct-19,20.8,25.2,16.4,76.5,84,59,1018.8,1020.6,1017.2,0,1.8,NNE,16.1,0.7,35,22,23.8
11-Oct-19,22.3,25.6,19.6,76.7,86,63,1019.6,1022,1017.7,0.2,1.6,NNE,14.5,0.9,36.5,27.7,9.4
12-Oct-19,22.8,27.6,18.8,53.7,85,34,1022.4,1023.5,1021.5,0,5.4,NE,37,0.5,20,23.3,20.8
13-Oct-19,21.9,28,16.5,57.2,73,42,1021.2,1022.4,1019.7,0,2.3,NNE,20.9,0.5,17.2,21,29.8
14-Oct-19,21.1,28.3,14.9,57.6,74,32,1019.9,1021.7,1018.4,0,1.5,NNE,16.1,0.8,44,30.1,23.8
15-Oct-19,21.3,26.9,15.3,61.4,79,35,1017.1,1018.9,1015.3,0,1.7,NNE,16.1,0.8,46.3,33.3,20.4
16-Oct-19,21.5,25.4,17,69.8,80,56,1016.2,1016.9,1015,0,1.7,SSW,17.7,0.7,42.8,29.4,22
17-Oct-19,21.6,25.4,18.8,73.9,83,58,1017.7,1018.7,1016.2,0,1.9,SSW,17.7,0.6,30.3,25.9,26
18-Oct-19,21.1,24.8,17.7,76.7,85,64,1017.9,1019,1016.7,0,1.8,SW,19.3,0.6,36.7,22,30.6
19-Oct-19,21.4,25.2,17.6,76.8,86,60,1018.5,1019.7,1017.3,0,1.9,SW,16.1,0.6,35.5,23.1,29.1
20-Oct-19,21.6,25.5,17.9,74.4,87,60,1020.1,1021,1019.2,0,1.9,NNE,16.1,0.6,20.7,21,23.9
21-Oct-19,22.2,27.5,16.4,57.2,85,38,1020.3,1021.4,1019.4,0,4.2,NE,29,0.8,58.7,27.4,13.8
22-Oct-19,22.3,25.9,19.7,51.9,61,40,1019,1019.9,1017.8,0,9,NNE,43.5,0.5,23,21,40.5
23-Oct-19,21.4,26.1,18.2,51.8,66,38,1018.4,1019.9,1017,0,4.8,NE,33.8,0.4,15.2,19.9,36.3
24-Oct-19,21.2,26.7,15.2,43.9,61,30,1016.8,1018.3,1015.4,0,4.4,NE,33.8,0.6,22.2,25.7,25.6
25-Oct-19,20.3,27.6,13.7,47.4,60,30,1017.1,1019.5,1015.5,0,1.7,NE,16.1,1,63.6,34.1,16
26-Oct-19,20.3,25.6,14.3,51.7,65,39,1020.4,1021.3,1019.4,0,4.6,NE,37,0.6,31.5,29.8,19.8
27-Oct-19,20.5,27.5,14.9,52.6,64,34,1017.7,1020,1015.4,0,3.2,NE,24.1,0.7,33.8,31.4,21.5
28-Oct-19,19.2,23.6,14.9,64.1,81,42,1014.5,1015.7,1013,0,1.8,NNE,16.1,0.4,16.5,24.6,40
29-Oct-19,18.3,22.9,14,75.2,86,55,1016.3,1017.8,1014.3,0,1.6,SSW,16.1,0.7,35.6,25.6,27.2
30-Oct-19,19.1,23.6,14.1,75.1,87,56,1018,1018.9,1017,0,1.6,NNE,14.5,0.8,45.7,29.6,20.8
31-Oct-19,18.1,21.7,16.4,85,91,75,1016,1018.2,1014.5,13,1.7,NNE,25.7,0.7,41.9,27.1,11.5
1-Nov-19,17,18.9,15.3,73.7,84,66,1017.3,1019.3,1015.2,0,10.9,NE,40.2,0.5,30.4,18.8,21.3
2-Nov-19,16.9,21,14.3,64.1,79,43,1018,1019,1016.7,0,7.1,NE,30.6,0.6,31.2,25.7,18.2
3-Nov-19,17.8,21.1,11.6,71.2,83,58,1017,1018.3,1014.6,0,5,SSW,30.6,0.6,35.7,22.6,26.2
4-Nov-19,19.1,22.8,16.1,85.5,92,69,1013.1,1014.6,1011,13.4,5.6,SSW,30.6,0.3,19,15.3,36.3
5-Nov-19,19.3,23.4,14.3,80.2,94,55,1014.7,1016.1,1013.7,0.2,1.7,NNE,14.5,0.7,43,17.7,18.1
6-Nov-19,19.5,22.7,15,80,93,61,1013.3,1014.7,1011.8,0,2.6,SSW,20.9,0.5,25.9,18.8,19.8
7-Nov-19,21.6,24.8,17.4,75.8,91,59,1012,1013.2,1010.5,0,4.6,S,25.7,0.4,19.6,14.4,28.1
8-Nov-19,19.4,23.4,15.2,75.1,87,60,1013.2,1016.4,1010.3,10,3.6,SSW,32.2,0.4,20.6,18.3,25.7
9-Nov-19,18.8,22.2,13.4,73.9,88,55,1016.4,1018.3,1013.8,0,2.8,SSW,19.3,0.7,36.6,16.5,25
10-Nov-19,19.3,21.9,14.7,76.1,85,63,1014.5,1016.8,1012.4,0.8,4.1,SSW,35.4,0.2,8.1,10.3,45.1
11-Nov-19,18.1,22.6,14.1,77.9,90,61,1016.3,1017.7,1015.2,0,1,NNE,14.5,0.9,42.3,22.1,8.9
12-Nov-19,20.5,24.8,15.9,75,93,52,1013.1,1015.4,1010.5,1.4,1.9,NNE,20.9,0.7,34.7,24.5,14.4
13-Nov-19,15.6,18.6,13.5,88.5,92,82,1011.7,1013.2,1009.1,26.6,3.5,S,32.2,0.4,21.6,20.3,15.1
14-Nov-19,16.2,21.1,13.1,82.1,92,55,1011.6,1014.4,1010,19,1.5,E,41.8,0.7,34.8,19.5,17.4
15-Nov-19,16.5,21.4,12.5,78.5,94,52,1018.2,1021.2,1014.4,0,1,SSW,12.9,1.3,71.7,19.8,11
16-Nov-19,16.7,21.2,12.4,76.4,91,63,1020.4,1021.9,1018.7,0,1.7,N,16.1,1,55.3,22.2,8.3
17-Nov-19,17.2,20.5,13.4,78,90,67,1018.1,1019.3,1017.1,0.4,1.5,NNE,14.5,0.6,26,17.8,21
18-Nov-19,18.1,22,15.1,81.4,93,62,1019,1021.7,1016.6,0.2,1.2,SSW,14.5,0.7,38,19.5,18
19-Nov-19,17.8,22.3,14.2,78.4,90,56,1021.3,1022.8,1019.3,0,1.2,NNE,16.1,0.9,32.4,23.7,12.8
20-Nov-19,18.4,21.1,14.7,80.3,90,74,1018.2,1019.7,1016.6,0,4,S,24.1,0.7,30.8,22.5,29.5
21-Nov-19,18.5,21.7,14.7,80.7,90,72,1014.7,1016.6,1012.2,12.4,5.1,S,29,0.3,11.7,15.5,43.8
22-Nov-19,16.1,20.5,12.7,75,92,48,1015.1,1017.5,1013,0,1.7,W,17.7,0.9,39.5,21.5,18.3
23-Nov-19,15.8,19.8,12.3,71.9,85,51,1018.2,1019.2,1017.2,0,2,NNE,11.3,0.9,39.3,23.5,15.8
24-Nov-19,16.5,18.8,14.2,77.2,85,64,1015.2,1018.6,1008,3.2,4.7,NE,22.5,0.6,23,17.8,23.1
25-Nov-19,15.5,18.7,12,81.1,92,62,1005.3,1008.2,1003.7,32.8,3.1,ENE,40.2,0.7,25.4,20.7,31.4
26-Nov-19,14.9,18.3,11.3,78.7,89,64,1007.2,1010.8,1004.7,0,1.9,NNE,19.3,1,40.5,20.8,9
27-Nov-19,14.6,19,10.6,78.4,90,59,1013.6,1015.6,1011,0,1,NE,11.3,1.1,52.6,23.1,11.9
28-Nov-19,16.9,20.2,11.6,75.6,92,64,1014.3,1016.1,1011.2,0,2.6,SW,22.5,0.9,47.6,17.4,22.3
29-Nov-19,19,21.7,17.3,64.1,75,50,1013.2,1015.4,1010.6,0,5,W,24.1,0.3,10.7,15.7,42.5
30-Nov-19,18.1,21.8,15.4,66.3,76,48,1014.5,1016.1,1013,0,2.7,SW,20.9,0.4,11,19.7,32.4
1-Dec-19,13.5,16.7,10.3,55.1,72,37,1022.1,1026.2,1016.2,0,5.3,NE,25.7,0.5,16.1,19.8,25.9
2-Dec-19,12,15.2,9.3,65.7,81,52,1023.7,1026.1,1020.6,0,2.3,NNE,17.7,0.8,34.6,26.8,16.6
3-Dec-19,13.6,19,8.7,78.7,88,61,1018.8,1020.6,1017.3,0,1,SSW,14.5,1.2,72.4,27.6,10.3
4-Dec-19,11.4,13.8,10.4,79.5,91,73,1021.5,1026.7,1016.6,0.2,9.6,NE,45.1,0.8,39.9,19.2,12.8
5-Dec-19,11,12.8,9.3,66.7,76,59,1027.8,1028.8,1026.6,0,7.4,NE,33.8,0.5,19.4,21.9,23.5
6-Dec-19,11.2,15.1,7.1,71.6,80,60,1025.8,1027.9,1022.9,0,1.4,NNE,14.5,0.8,41.2,22.8,16.5
7-Dec-19,13.9,18.2,10.7,79.4,87,68,1018.9,1022.7,1016.7,0,1.1,NNE,11.3,1.2,70.5,24.4,6
8-Dec-19,13.7,18.8,10,68.5,89,47,1018.3,1019.2,1017,0,2.9,ENE,24.1,1,53.7,24.8,10.5
9-Dec-19,12.9,17.4,7.9,75.6,85,61,1014.5,1018.3,1010.5,0,1.4,ENE,14.5,1.2,73.5,26.5,11.2
